corrdor_margin_perc,min_margin_perc,max_margin_perc,rpm,Count_Corridor,OriginCluster,corridor
13.62550591,7.359371526,19.89164029,2.133181626,2,Central GA Region,Central GA Region-Salt Lake City Region
18.59821888,7.413267327,29.78317043,1.917552175,2,Central GA Region,Central GA Region-Phoenix Region
8.771929825,5.263157895,12.28070175,2.860215131,2,Central IL Region,Central IL Region-Elizabeth Region
32.21622406,27.63128138,36.80116675,1.874120083,2,Central IL Region,Central IL Region-Atlanta Region
28.7607638,28.7607638,28.7607638,2.942626407,2,Central IL Region,Central IL Region-Buffalo Region
-9.437444464,-29.61042808,10.73553916,15.24784483,2,Central IL Region,Central IL Region-Central IL Region
21.0637096,5.122521326,37.00489787,1.951492222,2,Central GA Region,Central GA Region-West IA Region
31.79022041,28.85714286,34.72329796,3.040874059,2,Central MO Region,Central MO Region-Cleveland Region
35.17075768,32.99575959,37.34575577,1.775540994,2,Central MO Region,Central MO Region-Atlanta Region
18.53741111,6.322343765,30.75247845,2.300746033,2,Central MO Region,Central MO Region-Abilene TX Region
42.54889664,36.52312755,48.57466574,2.516913973,2,Central MO Region,Central MO Region-Nashville Region
14.64173493,12.07563564,17.20783421,2.6855505,2,Central MO Region,Central MO Region-North WV Region
14.78674766,9.774048438,19.79944687,2.105846675,2,Central MO Region,Central MO Region-Miami Region
-40.42995652,-64.61582781,-16.24408523,3.164036818,2,Central MO Region,Central MO Region-Kansas City Region
12.84673925,12.84673925,12.84673925,1.5351877,2,Central SD Region,Central SD Region-Columbus OH Region
47.05882353,47.05882353,47.05882353,2.25,2,Central MO Region,Central MO Region-South East MO Region
16.66666667,16.66666667,16.66666667,2.078508665,2,Central LA Region,Central LA Region-Newark Region
16.06570513,10.25641026,21.875,3.419811321,2,Central LA Region,Central LA Region-Longview TX Region
52.13900047,51.97345442,52.30454651,1.969243684,2,Central LA Region,Central LA Region-Indianapolis Region
26.82428843,21.29277738,32.35579948,2.478228029,2,Central LA Region,Central LA Region-Hazleton PA Region
2.040816327,0,4.081632653,2.753730559,2,Central LA Region,Central LA Region-Knoxville Region
12.19508974,-1.925609986,26.31578947,2.352586097,2,Central KS Region,Central KS Region-Springfield MO Region
21.23287671,20.0913242,22.37442922,1.8935236,2,Central KS Region,Central KS Region-Tracy Region
1.571030536,-8.642511815,11.78457289,2.807097972,2,Central KS Region,Central KS Region-Philadelphia Region
19.3704113,17.82971853,20.91110408,2.353668405,2,Central KS Region,Central KS Region-West VT Region
12.35034872,11.72532541,12.97537203,1.598173516,2,Central LA Region,Central LA Region-Central KS Region
32.0028014,27.38231396,36.62328883,2.325308093,2,Central KS Region,Central KS Region-West IA Region
37.60501884,16.98113208,58.2289056,2.2786132,2,Central GA Region,Central GA Region-Fort Wayne Region
21.05263158,21.05263158,21.05263158,2.358974519,2,Central GA Region,Central GA Region-Little Rock AR Region
11.72190703,5.360029376,18.08378469,2.603841172,2,Central GA Region,Central GA Region-Denver Region
25.48771766,15.08152174,35.89391358,2.485873231,2,Central GA Region,Central GA Region-Central LA Region
5.32716838,2.055331204,8.599005557,3.14541927,2,Central GA Region,Central GA Region-Buffalo Region
24.72622392,21.40130249,28.05114536,1.916112957,2,Central GA Region,Central GA Region-Cedar Rapids Region
21.58623969,12.50581271,30.66666667,2.091675439,2,Central GA Region,Central GA Region-Boise ID Region
19.67520588,14.88717823,24.46323354,2.144701065,2,Central GA Region,Central GA Region-Abilene TX Region
9.090909091,2.097902098,16.08391608,2.246677594,2,Cedar Rapids Region,Cedar Rapids Region-Springfield MO Region
26.14843899,21.73913043,30.55774755,3.113518415,2,Cedar Rapids Region,Cedar Rapids Region-Chattanooga Region
34.50360666,30.63583815,38.37137517,2.834164533,2,Cedar Rapids Region,Cedar Rapids Region-Denver Region
-4.795913292,-18.07490672,8.483080137,2.63182065,2,Cedar Rapids Region,Cedar Rapids Region-Des Moines Region
25.88630241,22.39759444,29.37501039,2.483030785,2,Cedar Rapids Region,Cedar Rapids Region-Boston Region
9.256227209,-3.225806452,21.73826087,2.957246597,2,Cedar Rapids Region,Cedar Rapids Region-Pittsburgh Region
8.739538209,7.692307692,9.786768726,2.389893712,2,Cedar Rapids Region,Cedar Rapids Region-Salt Lake City Region
24.79908889,24.03617094,25.56200685,1.853918973,2,Cedar Rapids Region,Cedar Rapids Region-Memphis Region
21.43205765,19.41913923,23.44497608,2.06256806,2,Buffalo Region,Buffalo Region-Chattanooga Region
9.397721107,7.216494845,11.57894737,1.578824714,2,Buffalo Region,Buffalo Region-Fresno CA Region
10.3381817,8.620689655,12.05567374,1.439278646,2,Buffalo Region,Buffalo Region-Laredo Region
24.16358391,20.38677552,27.94039229,1.70098925,2,Buffalo Region,Buffalo Region-South East AL Region
14.52991453,14.52991453,14.52991453,2.539489055,2,Buffalo Region,Buffalo Region-Salt Lake City Region
14.70306243,14.28571429,15.12041058,1.664567052,2,Buffalo Region,Buffalo Region-San Antonio Region
18.1663169,16.63424665,19.69838714,2.176220807,2,Buffalo Region,Buffalo Region-Savannah Region
23.22761653,5.455233053,41,2.202020633,2,Buffalo Region,Buffalo Region-West OH Region
29.16666667,29.16666667,29.16666667,1.552422629,2,Boston Region,Boston Region-Nashville Region
-15.29136065,-20.84937334,-9.733347964,1.4359336,2,Boston Region,Boston Region-Indianapolis Region
19.21182266,14.28571429,24.13793103,1.434084718,2,Boston Region,Boston Region-Kansas City Region
18.14870113,15.19022045,21.10718181,1.591534743,2,Boston Region,Boston Region-Las Vegas Region
32.59090909,31.09090909,34.09090909,1.635980897,2,Boston Region,Boston Region-Louisville KY Region
19.69760312,11.85897436,27.53623188,1.528192312,2,Boston Region,Boston Region-Miami Region
22.36024845,22.36024845,22.36024845,1.649056788,2,Boston Region,Boston Region-Richmond VA Region
8.1804758,7.027618266,9.333333333,1.423077058,2,Boston Region,Boston Region-Saint Louis Region
35.50777454,29.73760933,41.27793975,1.522268741,2,Boston Region,Boston Region-San Antonio Region
9.061674076,6.349206349,11.7741418,1.803889618,2,Boston Region,Boston Region-Seattle Region
15.49545676,15.07163101,15.91928251,1.318285281,2,Buffalo Region,Buffalo Region-Bakersfield CA Region
33.91488011,27.42167479,40.40808543,1.875468867,2,Boise ID Region,Boise ID Region-Tampa Region
15.60171705,13.52727273,17.67616137,1.461537673,2,Boston Region,Boston Region-Bakersfield CA Region
26.78090462,0,53.56180923,3.348214286,2,Boston Region,Boston Region-Boston Region
20.05304028,17.77013836,22.3359422,1.773474158,2,Boston Region,Boston Region-Billings MT Region
24.37411095,22.43243243,26.31578947,1.855848379,2,Boston Region,Boston Region-Dallas Region
34.08852538,16.61455076,51.5625,2.108102539,2,Boston Region,Boston Region-East MD Region
27.20791586,24.12153873,30.294293,2.061081777,2,Boise ID Region,Boise ID Region-Newark Region
39.23417325,33.52293748,44.94540903,1.97270607,2,Boise ID Region,Boise ID Region-Ontario CA Region
-6.117866141,-23.233651,10.99791872,4.011662333,2,Birmingham Region,Birmingham Region-Stuggart AR Region
4.876615746,4.347826087,5.405405405,2.581678291,2,Birmingham Region,Birmingham Region-South East OH Region
21.12048762,15.1055521,27.13542313,3.356481481,2,Birmingham Region,Birmingham Region-South GA Region
16.74277738,12.37023062,21.11532414,4.610951009,2,Birmingham Region,Birmingham Region-South IN Region
8.064128952,4.87804878,11.25020912,3.529489303,2,Birmingham Region,Birmingham Region-York PA Region
10.70633479,5.46704155,15.94562802,2.086723939,2,Birmingham Region,Birmingham Region-Oklahoma City Region
3.685781375,-0.444068513,7.815631263,2.814964603,2,Birmingham Region,Birmingham Region-Pittsburgh Region
5.555555556,3.703703704,7.407407407,1.851093787,2,Birmingham Region,Birmingham Region-Seattle Region
11.98241698,10.17173052,13.79310345,2.192864681,2,Birmingham Region,Birmingham Region-Salt Lake City Region
8.382777633,8.108108108,8.657447158,2.501367068,2,Birmingham Region,Birmingham Region-Milwaukee Region
-21.00744423,-47.67097195,5.656083497,2.87759843,2,Birmingham Region,Birmingham Region-Minneapolis Region
0.450219305,-10.77828391,11.67872252,2.888906546,2,Birmingham Region,Birmingham Region-Little Rock AR Region
17.27545672,12.70949721,21.84141623,1.90164162,2,Birmingham Region,Birmingham Region-Lubbock Region
10.67198848,5.882352941,15.46162403,2.02081081,2,Baton Rogue LA Region,Baton Rogue LA Region-Ontario CA Region
11.55975694,8.280254777,14.8392591,2.837708459,2,Baton Rogue LA Region,Baton Rogue LA Region-Newark Region
4.512136078,-13.99425118,23.01852334,2.265420268,2,Baton Rogue LA Region,Baton Rogue LA Region-Louisville KY Region
19.54482764,17.83623898,21.2534163,2.154451329,2,Baton Rogue LA Region,Baton Rogue LA Region-Salt Lake City Region
10.6611078,4.705181656,16.61703395,2.453189729,2,Baton Rogue LA Region,Baton Rogue LA Region-Pittsburgh Region
18.16738817,17.14285714,19.19191919,1.920676985,2,Baton Rogue LA Region,Baton Rogue LA Region-Springfield MO Region
3.001843732,-8.067607095,14.07129456,2.719047364,2,Baton Rogue LA Region,Baton Rogue LA Region-South East AL Region
11.96714971,4.123010178,19.81128923,2.573345457,2,Baton Rogue LA Region,Baton Rogue LA Region-Winchester VA Region
12.99776338,7.516073069,18.47945369,1.13665601,2,Billings MT Region,Billings MT Region-Fresno CA Region
8.108108108,2.702702703,13.51351351,1.449275362,2,Billings MT Region,Billings MT Region-Tracy Region
-15.58074426,-35.41628196,4.254793437,2.453197688,2,Birmingham Region,Birmingham Region-Baton Rogue LA Region
10.49392952,1.616764503,19.37109454,3.031068258,2,Birmingham Region,Birmingham Region-Columbus OH Region
2.857142857,2.857142857,2.857142857,2.89374813,2,Birmingham Region,Birmingham Region-Hartford CT Region
24.80983417,24.7053912,24.91427713,1.621277823,2,Baltimore Region,Baltimore Region-Augusta GA Region
-3.122880684,-7.279035837,1.033274469,2.430560034,2,Bakersfield CA Region,Bakersfield CA Region-York PA Region
-16.06512188,-25.53829298,-6.591950785,2.858669763,2,Baltimore Region,Baltimore Region-Parsons WV Region
9.171639524,2.914914106,15.42836494,3.063021611,2,Baton Rogue LA Region,Baton Rogue LA Region-Elizabeth Region
-0.658149439,-12.2725513,10.95625242,2.572480907,2,Baton Rogue LA Region,Baton Rogue LA Region-East NC Region
3.929539295,0,7.859078591,1.143262116,2,Baton Rogue LA Region,Baton Rogue LA Region-Las Vegas Region
14.68508505,-2.801723057,32.17189315,2.199124718,2,Baton Rogue LA Region,Baton Rogue LA Region-Milwaukee Region
13.65503352,9.849749583,17.46031746,2.049229491,2,Baton Rogue LA Region,Baton Rogue LA Region-Minneapolis Region
12.99643838,9.188705869,16.80417088,1.728907331,2,Baton Rogue LA Region,Baton Rogue LA Region-Central MO Region
17.76448721,16.13992054,19.38905388,2.102231633,2,Baton Rogue LA Region,Baton Rogue LA Region-Cedar Rapids Region
-12.33030717,-31.53340256,6.872788229,3.01092077,2,Baltimore Region,Baltimore Region-South East OH Region
17.31243287,11.1520616,23.47280415,2.080065919,2,Baltimore Region,Baltimore Region-Springfield MO Region
12.25130508,10.14492754,14.35768262,3.812097294,2,Baltimore Region,Baltimore Region-South NY Region
29.92992993,29.92992993,29.92992993,1.249573003,2,Baltimore Region,Baltimore Region-Tracy Region
52.62371351,44.63744446,60.60998256,2.342633891,2,Albuquerque Region,Albuquerque Region-Salt Lake City Region
19.66559499,3.896103896,35.43508609,1.460109143,2,Atlanta Region,Atlanta Region-Denver Region
23.90857277,23.41892395,24.3982216,1.473684211,2,Atlanta Region,Atlanta Region-Grand Forks ND Region
14.50973453,6.853200644,22.16626842,2.102797702,2,Atlanta Region,Atlanta Region-Las Vegas Region
10.08330109,9.951631162,10.21497101,2.414484704,2,Abilene TX Region,Abilene TX Region-Waco TX Region
15.95290447,14.30075538,17.60505356,2.972154964,2,Albany NY Region,Albany NY Region-Buffalo Region
9.880222446,4.890012093,14.8704328,1.781933663,2,Albany NY Region,Albany NY Region-Charlotte NC Region
23.12195122,20,26.24390244,2.654343723,2,NULL,NULL
11.18414709,7.547169811,14.82112436,1.515120662,2,Albany NY Region,Albany NY Region-Dallas Region
27.77777778,25.92592593,29.62962963,1.921995824,2,Albany NY Region,Albany NY Region-East MD Region
15.67028986,12.5,18.84057971,1.67204608,2,Albany NY Region,Albany NY Region-Oklahoma City Region
39.47676689,37.52440453,41.42912925,1.326111427,2,Albany NY Region,Albany NY Region-Orlando Region
10.41055718,-6.451612903,27.27272727,6.835043048,2,Albany NY Region,Albany NY Region-South NY Region
6.593842537,2.433772718,10.75391236,2.774936061,2,Atlanta Region,Atlanta Region-South East MO Region
34.29232389,29.3008641,39.28378368,1.59465403,2,Atlanta Region,Atlanta Region-San Diego Region
10.48776185,-10.23535248,31.21087619,3.247639609,2,Atlanta Region,Atlanta Region-South West VA Region
26.56128025,21.42857143,31.69398907,2.04296486,2,Atlanta Region,Atlanta Region-Omaha Region
10.83333333,5,16.66666667,2.618757438,2,Atlanta Region,Atlanta Region-North MI Region
-3.466937936,-3.660243187,-3.273632685,2.45290325,2,Atlanta Region,Atlanta Region-North West MI Region
28.4796964,19.5711996,37.3881932,2.294711204,2,Atlanta Region,Atlanta Region-North WV Region
10.90062112,10,11.80124224,2.473393907,2,Augusta GA Region,Augusta GA Region-Denver Region
31.22184332,12.5,49.94368665,2.650943396,2,Augusta GA Region,Augusta GA Region-Columbus OH Region
23.21312285,7.462686567,38.96355914,2.94204026,2,Augusta GA Region,Augusta GA Region-Cheshire CT Region
23.83533677,11.67067353,36,3.79741187,2,Augusta GA Region,Augusta GA Region-Central GA Region
7.401314505,6.115879828,8.686749181,2.705414868,2,Atlanta Region,Atlanta Region-West VT Region
-10.75161296,-34.31678453,12.81355861,3.652313143,2,Augusta GA Region,Augusta GA Region-Taylor PA Region
15.95421127,10.70498415,21.2034384,1.518747139,2,Augusta GA Region,Augusta GA Region-Ontario CA Region
12.96296296,0,25.92592593,3.760397639,2,Augusta GA Region,Augusta GA Region-Pittsburgh Region
16.55131039,10.15787711,22.94474368,1.902581155,2,Charlotte NC Region,Charlotte NC Region-Oklahoma City Region
16.09977324,13.83219955,18.36734694,1.524253171,2,Charlotte NC Region,Charlotte NC Region-Ontario CA Region
16.23931624,11.11111111,21.36752137,3.515669866,2,Charlotte NC Region,Charlotte NC Region-South NY Region
8.439004699,4.886458209,11.99155119,2.739597943,2,Charlotte NC Region,Charlotte NC Region-Syracuse NY Region
15.59065934,11.53846154,19.64285714,1.599279353,2,Charlotte NC Region,Charlotte NC Region-Reno Region
26.78083071,16.07142857,37.49023285,2.047793358,2,Charlotte NC Region,Charlotte NC Region-Grand Rapids Region
13.72053872,9.259259259,18.18181818,2.276941165,2,Charlotte NC Region,Charlotte NC Region-Fort Collins Region
18.15416629,11.49630251,24.81203008,2.444477129,2,Central MO Region,Central MO Region-West OH Region
-3.853401795,-23.85799975,16.15119616,2.390306591,2,Charlotte NC Region,Charlotte NC Region-Denver Region
-12.76020316,-25.29615455,-0.224251763,3.180997536,2,Charlotte NC Region,Charlotte NC Region-East KY Region
-6.382978723,-19.92263056,7.156673114,3.233833615,2,Chattanooga Region,Chattanooga Region-North East PA Region
11.30726247,10.78066914,11.8338558,2.645744267,2,Chattanooga Region,Chattanooga Region-Plainfield IN Region
15.58086157,-2.375102375,33.53682552,3.571428571,2,Chattanooga Region,Chattanooga Region-North WV Region
19.191777,17.56146823,20.82208576,1.126954428,2,Chattanooga Region,Chattanooga Region-El Paso Region
-0.30042962,-10.61946903,10.01860979,3.36023335,2,Chattanooga Region,Chattanooga Region-Baltimore Region
8.762213809,7.78799351,9.736434109,2.545246493,2,Chattanooga Region,Chattanooga Region-Denver Region
11.96966962,-11.69284468,35.63218391,2.881979063,2,Chattanooga Region,Chattanooga Region-Buffalo Region
10.76271186,-8.474576271,30,1.630462547,2,Charlotte NC Region,Charlotte NC Region-West MN Region
22.73528414,12.06499008,33.40557819,2.798823725,2,Charlotte NC Region,Charlotte NC Region-Winchester VA Region
10.10526316,-15.78947368,36,3.024379486,2,Chattanooga Region,Chattanooga Region-SC Region
10.29041659,7.865833257,12.71499993,1.902151539,2,Chattanooga Region,Chattanooga Region-Waco TX Region
7.690166976,5.380333952,10,3.675892627,2,Chattanooga Region,Chattanooga Region-Warren OH Region
10.11235955,10.11235955,10.11235955,1.687604942,2,Chattanooga Region,Chattanooga Region-Tracy Region
4.021747451,3.587443946,4.456050955,2.977659175,2,Cheshire CT Region,Cheshire CT Region-Baltimore Region
35.79637401,30.554408,41.03834002,1.640215278,2,Cheshire CT Region,Cheshire CT Region-Birmingham Region
28.02881976,22.86450379,33.19313574,1.740512331,2,Cheshire CT Region,Cheshire CT Region-Charlotte NC Region
18.89955305,18.22159223,19.57751387,1.676924855,2,Cheshire CT Region,Cheshire CT Region-Cedar Rapids Region
26.45607617,18.64296465,34.26918768,1.945676275,2,Cheshire CT Region,Cheshire CT Region-Fort Wayne Region
26.98035054,6.008600023,47.95210106,1.955277968,2,Cheshire CT Region,Cheshire CT Region-Detroit Region
23.46244378,8.783783784,38.14110378,1.851086753,2,Cheshire CT Region,Cheshire CT Region-Little Rock AR Region
29.11683732,18.25665487,39.97701977,1.597956604,2,Cheshire CT Region,Cheshire CT Region-Green Bay Region
41.90422551,22.22222222,61.58622881,4.200268817,2,Cheshire CT Region,Cheshire CT Region-NH Region
30.47210175,10.4063306,50.53787291,2.446299912,2,Cheshire CT Region,Cheshire CT Region-Pittsburgh Region
30.8044031,23.59468801,38.0141182,1.810353069,2,Cheshire CT Region,Cheshire CT Region-Memphis Region
62.86865045,62.30284387,63.43445703,1.312940663,2,Cheshire CT Region,Cheshire CT Region-Miami Region
21.69117968,19.82721316,23.55514621,1.748811457,2,Cheshire CT Region,Cheshire CT Region-Omaha Region
25.65470382,21.83223678,29.47717086,1.289623555,2,Cheshire CT Region,Cheshire CT Region-Ontario CA Region
31.46281732,30.27503223,32.65060241,1.986885699,2,Cheshire CT Region,Cheshire CT Region-Owasso OK Region
29.19257522,26.06635071,32.31879973,1.28226864,2,Cheshire CT Region,Cheshire CT Region-Tracy Region
22.56007589,18.99312721,26.12702458,1.991770159,2,Chicago Region,Chicago Region-Central LA Region
26.02701697,25.56754745,26.48648649,3.505371496,2,Chicago Region,Chicago Region-Central SD Region
4.44494342,-2.98818306,11.8780699,1.699782875,2,Chicago Region,Chicago Region-El Paso Region
13.37880998,0,26.75761997,3.611980837,2,Chico CA Region,Chico CA Region-Portland OR Region
9.455128205,8.653846154,10.25641026,2.380025444,2,Chico CA Region,Chico CA Region-Fort Collins Region
12.16124464,9.307763777,15.0147255,2.021466547,2,Chico CA Region,Chico CA Region-Hazleton PA Region
17.49452113,14.69102215,20.2980201,2.176093834,2,Cincinnati Region,Cincinnati Region-Central KS Region
24.06232085,7.976535477,40.14810623,2.383310961,2,Cincinnati Region,Cincinnati Region-Augusta GA Region
19.11452409,1.231316257,36.99773192,2.096375454,2,Cincinnati Region,Cincinnati Region-Central MO Region
22.60803796,15.99249322,29.2235827,2.104682439,2,Cincinnati Region,Cincinnati Region-Central SD Region
9.694605219,3.125,16.26421044,1.97353253,2,Cincinnati Region,Cincinnati Region-Longview TX Region
31.85643082,19.21879826,44.49406339,1.729806276,2,Chicago Region,Chicago Region-Stuggart AR Region
18.70460448,14.4440287,22.96518026,2.804463721,2,Chicago Region,Chicago Region-North East PA Region
23.96634997,15.75787281,32.17482712,2.019220716,2,Cincinnati Region,Cincinnati Region-West MN Region
18.8282234,11.63735972,26.01908708,3.460879986,2,Cincinnati Region,Cincinnati Region-Warren OH Region
8.771929825,8.771929825,8.771929825,1.723744292,2,Cleveland Region,Cleveland Region-Augusta GA Region
1.592273334,-3.56883935,6.753386018,2.028475455,2,Cincinnati Region,Cincinnati Region-Seattle Region
13.74748211,-1.076464345,28.57142857,2.798672566,2,Cincinnati Region,Cincinnati Region-South East MO Region
20.03149529,20.03149529,20.03149529,2.151952462,2,Cincinnati Region,Cincinnati Region-Montgomery AL Region
-6.636918156,-7.329153659,-5.944682654,2.806227959,2,Cincinnati Region,Cincinnati Region-North MN Region
13.49340507,6.172839506,20.81397064,3.008009958,2,Cleveland Region,Cleveland Region-Boston Region
15.99923722,13.15789474,18.84057971,1.65371279,2,Cleveland Region,Cleveland Region-Central GA Region
12.61041096,12.32876712,12.89205479,2.086986093,2,Cleveland Region,Cleveland Region-Denver Region
18.01486664,18.01486664,18.01486664,2.441606564,2,Cleveland Region,Cleveland Region-North WV Region
12.88742037,4.865300458,20.90954029,1.880164376,2,Cleveland Region,Cleveland Region-Little Rock AR Region
7.759645297,4.038603899,11.4806867,7.567307692,2,Cleveland Region,Cleveland Region-Pittsburgh Region
16.5936369,15.66666667,17.52060714,1.924470387,2,Cleveland Region,Cleveland Region-Portland OR Region
12.1295782,10.9704104,13.28874601,1.73631548,2,Denver Region,Denver Region-SC Region
11.23008387,10.34767173,12.11249601,2.252969033,2,Denver Region,Denver Region-Reno Region
-0.452587175,-4.348060248,3.442885899,2.104256948,2,Denver Region,Denver Region-South ME Region
22.18399197,14.4486692,29.91931473,1.461079205,2,Denver Region,Denver Region-West VT Region
51.116305,50.35249727,51.88011274,2.447310352,2,Des Moines Region,Des Moines Region-Atlanta Region
27.60987436,21.05263158,34.16711714,1.630590788,2,Denver Region,Denver Region-Springfield MO Region
10.82759558,9.646245409,12.00894576,2.151691144,2,Des Moines Region,Des Moines Region-Charlotte NC Region
34.66912189,32.20338983,37.13485394,2.039572766,2,Des Moines Region,Des Moines Region-Chattanooga Region
11.83376528,1.018323488,22.64920708,3.726656651,2,Des Moines Region,Des Moines Region-Denver Region
28.93581299,25.28735632,32.58426966,5.145875252,2,Des Moines Region,Des Moines Region-Des Moines Region
-4.778921749,-15.40205251,5.844209009,2.15944855,2,Detroit Region,Detroit Region-Des Moines Region
23.68983869,14.42885772,32.95081967,1.659885957,2,Detroit Region,Detroit Region-Miami Region
13.20325203,9.333333333,17.07317073,2.43809442,2,Detroit Region,Detroit Region-Elizabeth Region
8.669117565,0,17.33823513,2.293313041,2,Detroit Region,Detroit Region-Green Bay Region
24.49911568,21.59417143,27.40405993,2.178215117,2,Des Moines Region,Des Moines Region-Taylor PA Region
19.15776114,17.51380933,20.80171295,2.744182504,2,Des Moines Region,Des Moines Region-VA Region
3.950428086,-0.454515513,8.355371684,2.832881079,2,Des Moines Region,Des Moines Region-Winchester VA Region
13.2231405,9.090909091,17.3553719,2.037281115,2,Des Moines Region,Des Moines Region-South IN Region
25.94310878,23.76278729,28.12343026,2.465328884,2,Des Moines Region,Des Moines Region-Seattle Region
24.2078675,23.89463089,24.52110412,2.265600135,2,Des Moines Region,Des Moines Region-Indianapolis Region
25,25,25,3.200775946,2,Des Moines Region,Des Moines Region-Jackson AL Region
30.45106539,11.71277222,49.18935856,4.121008683,2,Des Moines Region,Des Moines Region-Kansas City Region
4.836839592,-3.021978022,12.69565721,2.538647207,2,Des Moines Region,Des Moines Region-Phoenix Region
23.94857286,15.04178273,32.85536299,2.173321234,2,Des Moines Region,Des Moines Region-Oklahoma City Region
-1.317807178,-4.318798247,1.683183892,1.902628784,2,Detroit Region,Detroit Region-North AR Region
27.97286512,27.37430168,28.57142857,7.492624101,2,Detroit Region,Detroit Region-North West MI Region
9.698996656,6.35451505,13.04347826,2.953117818,2,Detroit Region,Detroit Region-Parsons WV Region
26.81640007,25.66161166,27.97118848,1.954637964,2,Detroit Region,Detroit Region-West SC Region
19.09016954,11.67192429,26.50841479,3.224423291,2,Detroit Region,Detroit Region-Winchester VA Region
14.20642087,13.23689483,15.17594692,2.087572921,2,Detroit Region,Detroit Region-South GA Region
37.4260209,37.26292625,37.58911554,1.777190956,2,Detroit Region,Detroit Region-San Antonio Region
2.789677477,2.608695652,2.970659303,2.473413379,2,East KY Region,East KY Region-South East AL Region
35.90751002,34.36312756,37.45189249,2.742953423,2,East KY Region,East KY Region-Louisville KY Region
30.55366432,29.19197146,31.91535717,1.539709743,2,East MD Region,East MD Region-Nashville Region
24.125,15.75,32.5,1.741440705,2,East MD Region,East MD Region-Birmingham Region
10.34482759,10.34482759,10.34482759,1.581978545,2,East MD Region,East MD Region-Chicago Region
5.479452055,1.369863014,9.589041096,2.884615385,2,East NC Region,East NC Region-Pittsburgh Region
22.22259023,12.14326505,32.3019154,1.999782552,2,East NC Region,East NC Region-Plainfield IN Region
38.84225597,32.96089385,44.72361809,1.842304544,2,East NC Region,East NC Region-South East OH Region
14.53092212,5.689293377,23.37255087,1.574200698,2,East NC Region,East NC Region-Memphis Region
14.19305888,10.929766,17.45635176,1.512299291,2,East NC Region,East NC Region-Ontario CA Region
33.66763158,20.45454545,46.8807177,2.550711744,2,East TN Region,East TN Region-Augusta GA Region
-18.69896789,-42.73356401,5.335628227,2.490047686,2,East TN Region,East TN Region-Central KS Region
17.43168089,12.70468454,22.15867725,2.309827773,2,East TN Region,East TN Region-Baton Rogue LA Region
8.51339405,7.485454658,9.541333443,1.868984108,2,East NC Region,East NC Region-Salt Lake City Region
10.91667193,8.378962065,13.4543818,1.437601986,2,East NC Region,East NC Region-Idaho Falls Region
18.40909091,11.81818182,25,3.756682507,2,East NC Region,East NC Region-Newark Region
43.39622642,37.10691824,49.68553459,3.649491946,2,East NC Region,East NC Region-Charlotte NC Region
25.30326873,25.30326873,25.30326873,2.423654872,2,East NC Region,East NC Region-Cincinnati Region
14.21296296,2.5,25.92592593,2.814240483,2,East NC Region,East NC Region-Columbus OH Region
15.77568466,13.83625606,17.71511327,2.550984409,2,East NC Region,East NC Region-Buffalo Region
17.41630463,13.95348837,20.87912088,1.266698398,2,East MD Region,East MD Region-Ontario CA Region
15.37043455,2.963091319,27.77777778,1.88856447,2,Dallas Region,Dallas Region-Savannah Region
16.81417938,6.25,27.37835875,2.372083999,2,Dallas Region,Dallas Region-South East AL Region
5.285917546,4.386189451,6.185645641,1.358408385,2,Denver Region,Denver Region-Albany NY Region
12.07712246,7.222222222,16.93202271,1.867194328,2,Dallas Region,Dallas Region-West SC Region
-32.03335797,-39.40952322,-24.65719272,2.014080454,2,Denver Region,Denver Region-Bismarck Region
23.9242618,17.24137931,30.6071443,1.108684481,2,Denver Region,Denver Region-Boston Region
29.80231665,16.85563114,42.74900216,1.371032995,2,Denver Region,Denver Region-Cedar Rapids Region
19.39595421,17.54667891,21.24522951,1.550748277,2,Denver Region,Denver Region-Green Bay Region
17.64607771,14.32782053,20.96433489,1.741043953,2,Denver Region,Denver Region-East TN Region
7.092699126,-11.32768515,25.51308341,1.929881944,2,Dallas Region,Dallas Region-Green Bay Region
16.78054235,8.722552276,24.83853243,2.276996508,2,Dallas Region,Dallas Region-North MN Region
19.71247563,17.24137931,22.18357196,1.910693479,2,Dallas Region,Dallas Region-North WV Region
43.01134309,34.36781609,51.65487009,2.761624899,2,Dallas Region,Dallas Region-Central IL Region
20.77166023,12.97189189,28.57142857,2.408113441,2,Columbus OH Region,Columbus OH Region-SC Region
30.99056604,29.24528302,32.73584906,1.490423798,2,Columbus OH Region,Columbus OH Region-Portland OR Region
-12.08781446,-12.6307321,-11.54489682,3.145405319,2,Columbus OH Region,Columbus OH Region-North WV Region
25.95223657,23.64117077,28.26330237,2.236652237,2,Columbus OH Region,Columbus OH Region-North AR Region
24.65675057,21.05263158,28.26086957,4.844620221,2,Columbus OH Region,Columbus OH Region-North East PA Region
33.42784237,28.14600731,38.70967742,3.667123629,2,Cleveland Region,Cleveland Region-South East OH Region
20.44221895,15.60824742,25.27619048,1.924330858,2,Cleveland Region,Cleveland Region-Spokane Region
11.38740811,5.127757406,17.64705882,1.960860058,2,Cleveland Region,Cleveland Region-Springfield MO Region
47.12255419,43.24324324,51.00186513,2.014632219,2,Cleveland Region,Cleveland Region-Stuggart AR Region
8.18688145,4.493292146,11.88047075,2.017710345,2,Columbus OH Region,Columbus OH Region-Central KS Region
